train test method run dataset classifier noPoints
0.845188284518828 0.824742268041237 peakDegree 14 ecoli svmLinear 10
0.874476987447699 0.814432989690722 peakStatus 24 ecoli svmLinear 11
0.891213389121339 0.855670103092783 peakPageRank 2 ecoli svmLinear 10
0.912133891213389 0.865979381443299 peakPN 10 ecoli svmLinear 30
0.853556485355649 0.835051546391753 peakStatus 12 ecoli svmLinear 10
0.845188284518828 0.824742268041237 peakClustCoef 14 ecoli svmLinear 10
0.878661087866109 0.865979381443299 peakDegree 20 ecoli svmLinear 13
0.903765690376569 0.835051546391753 peakPN 24 ecoli svmLinear 36
0.895397489539749 0.855670103092783 peakPN 12 ecoli svmLinear 34
0.828451882845188 0.793814432989691 peakPageRank 14 ecoli svmLinear 7
0.878661087866109 0.865979381443299 peakDegree 30 ecoli svmLinear 11
0.878661087866109 0.845360824742268 peakStatus 2 ecoli svmLinear 13
0.878661087866109 0.865979381443299 peakClustCoef 20 ecoli svmLinear 13
0.874476987447699 0.88659793814433 peakDegree 25 ecoli svmLinear 15
0.878661087866109 0.845360824742268 peakDegree 28 ecoli svmLinear 10
0.878661087866109 0.865979381443299 peakClustCoef 30 ecoli svmLinear 11
0.907949790794979 0.876288659793814 peakPN 2 ecoli svmLinear 39
0.443514644351464 0.443298969072165 peakPageRank 20 ecoli svmLinear 1
0.874476987447699 0.876288659793814 peakDegree 27 ecoli svmLinear 15
0.878661087866109 0.845360824742268 peakClustCoef 28 ecoli svmLinear 10
0.874476987447699 0.88659793814433 peakClustCoef 25 ecoli svmLinear 15
0.443514644351464 0.443298969072165 peakPageRank 30 ecoli svmLinear 1
0.845188284518828 0.814432989690722 peakStatus 14 ecoli svmLinear 8
0.832635983263598 0.845360824742268 peakPageRank 28 ecoli svmLinear 4
0.874476987447699 0.876288659793814 peakClustCoef 27 ecoli svmLinear 15
0.841004184100418 0.77319587628866 peakPageRank 25 ecoli svmLinear 5
0.907949790794979 0.814432989690722 peakPN 14 ecoli svmLinear 33
0.882845188284519 0.876288659793814 peakDegree 13 ecoli svmLinear 10
0.882845188284519 0.814432989690722 peakStatus 20 ecoli svmLinear 12
0.753138075313807 0.783505154639175 peakPageRank 27 ecoli svmLinear 2
