0.892635314995563 0.899844317592112 random 1 statlog-satimage svmLinear 96
0.896184560780834 0.889465490399585 random 2 statlog-satimage svmLinear 80
0.90150842945874 0.886351842241827 random 3 statlog-satimage svmLinear 89
0.899068322981366 0.884276076803321 random 4 statlog-satimage svmLinear 104
0.900399290150843 0.892579138557343 random 5 statlog-satimage svmLinear 86
0.898402839396628 0.889465490399585 random 6 statlog-satimage svmLinear 89
0.896184560780834 0.905033731188376 random 7 statlog-satimage svmLinear 93
0.891082519964507 0.892060197197717 random 8 statlog-satimage svmLinear 87
0.899955634427684 0.884276076803321 random 9 statlog-satimage svmLinear 77
0.899955634427684 0.895692786715101 random 10 statlog-satimage svmLinear 86
0.892857142857143 0.89154125583809 random 11 statlog-satimage svmLinear 83
0.899733806566105 0.889984431759211 random 12 statlog-satimage svmLinear 92
0.894188110026619 0.901920083030618 random 13 statlog-satimage svmLinear 92
0.894188110026619 0.89724961079398 random 14 statlog-satimage svmLinear 81
0.894409937888199 0.893098079916969 random 15 statlog-satimage svmLinear 87
0.901286601597161 0.883238194084068 random 16 statlog-satimage svmLinear 101
0.899511978704525 0.899325376232486 random 17 statlog-satimage svmLinear 95
0.899733806566105 0.8858329008822 random 18 statlog-satimage svmLinear 89
0.893744454303461 0.891022314478464 random 19 statlog-satimage svmLinear 89
0.899955634427684 0.888427607680332 random 20 statlog-satimage svmLinear 100
0.904614019520852 0.889984431759211 random 21 statlog-satimage svmLinear 94
0.891082519964507 0.893098079916969 random 22 statlog-satimage svmLinear 94
0.904170363797693 0.882719252724442 random 23 statlog-satimage svmLinear 93
0.891969831410825 0.885313959522574 random 24 statlog-satimage svmLinear 86
0.896628216503993 0.895173845355475 random 25 statlog-satimage svmLinear 97
0.899733806566105 0.905033731188376 random 26 statlog-satimage svmLinear 100
0.903061224489796 0.885313959522574 random 27 statlog-satimage svmLinear 92
0.901286601597161 0.891022314478464 random 28 statlog-satimage svmLinear 89
0.897515527950311 0.894135962636222 random 29 statlog-satimage svmLinear 96
0.891082519964507 0.895173845355475 random 30 statlog-satimage svmLinear 80
