0.998701298701299 0.990886998784933 peakPN 15 pendigits svmLinear 662
0.998181818181818 0.992405832320778 peakPN 13 pendigits svmLinear 699
0.998701298701299 0.989975698663426 peakPN 24 pendigits svmLinear 669
0.998441558441558 0.992102065613609 peakPN 8 pendigits svmLinear 672
0.998571428571429 0.992102065613609 peakPN 18 pendigits svmLinear 687
0.998311688311688 0.99453219927096 peakPN 16 pendigits svmLinear 693
0.998831168831169 0.994228432563791 peakPN 11 pendigits svmLinear 714
0.998571428571429 0.993013365735115 peakPN 1 pendigits svmLinear 698
0.998441558441558 0.993620899149453 peakPN 12 pendigits svmLinear 666
0.998051948051948 0.994835965978129 peakPN 26 pendigits svmLinear 675
0.998571428571429 0.99179829890644 peakPN 10 pendigits svmLinear 696
0.998701298701299 0.993317132442284 peakPN 20 pendigits svmLinear 717
0.998441558441558 0.990886998784933 peakPN 4 pendigits svmLinear 727
0.998441558441558 0.99453219927096 peakPN 19 pendigits svmLinear 718
0.998311688311688 0.990583232077764 peakPN 27 pendigits svmLinear 716
0.998311688311688 0.991494532199271 peakPN 30 pendigits svmLinear 704
0.997922077922078 0.994228432563791 peakPN 29 pendigits svmLinear 700
0.998961038961039 0.993013365735115 peakPN 2 pendigits svmLinear 686
0.998831168831169 0.992405832320778 peakPN 3 pendigits svmLinear 707
0.998831168831169 0.990279465370595 peakPN 25 pendigits svmLinear 709
0.998701298701299 0.990279465370595 peakPN 6 pendigits svmLinear 722
0.998571428571429 0.992405832320778 peakPN 7 pendigits svmLinear 725
0.998441558441558 0.993620899149453 peakPN 22 pendigits svmLinear 753
0.998311688311688 0.993317132442284 peakPN 28 pendigits svmLinear 699
0.998441558441558 0.992709599027947 peakPN 5 pendigits svmLinear 709
0.998311688311688 0.993317132442284 peakPN 14 pendigits svmLinear 686
0.998441558441558 0.990279465370595 peakPN 21 pendigits svmLinear 675
0.998701298701299 0.989975698663426 peakPN 23 pendigits svmLinear 669
0.998441558441558 0.992102065613609 peakPN 9 pendigits svmLinear 701
0.998571428571429 0.99179829890644 peakPN 17 pendigits svmLinear 724
